	vitalF2_MM	vitalR2_MM	vitalF2_Melt	vitalR2_Melt	organism	definition	function
CP000251	3	0	58.187494024167336	53.59946092316119	Anaeromyxobacter dehalogenans 2CP.C,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
CP000252	4	0	49.82575045556081	45.4317337140277	Syntrophus aciditrophicus SB,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000254	4	1	51.16985114083616	49.44058809118866	Methanospirillum hungatei JF.1,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000267	5	2	59.252963988606325	52.88017690678589	Albidiferax ferrireducens T118,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000267.20	5	2	55.40984115222881	54.24192276449884	Albidiferax ferrireducens T118,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000325	6	0	57.52456947099881	51.01711679016489	Mycobacterium ulcerans Agy99,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000360	2	1	52.332820689166624	49.440588091188715	Candidatus Koribacter versatilis Ellin345,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000444	4	0	50.79231543239979	53.59946092316119	Shewanella sp. MR.7,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000446	3	0	54.0988926660749	53.59946092316119	Shewanella sp. MR.4,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000447	2	0	53.91882999557623	46.892235118216206	Shewanella frigidimarina NCIMB 400,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000448	0	0	52.58576053818672	54.20526742736649	Syntrophomonas wolfei subsp. wolfei str. Goettingen G311,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000448.41	5	0	58.85017650229037	49.564366933179656	Syntrophomonas wolfei subsp. wolfei str. Goettingen G311,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000448.61	1	0	47.56968768221708	50.71723096795097	Syntrophomonas wolfei subsp. wolfei str. Goettingen G311,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP000448.62	3	0	43.95569648467426	48.6739334664544	Syntrophomonas wolfei subsp. wolfei str. Goettingen G311,definition=conserved hypothetical protein	conserved hypothetical protein	unknown
CP000448.63	0	0	52.58576053818672	53.567785893963105	Syntrophomonas wolfei subsp. wolfei str. Goettingen G311,definition=conserved hypothetical protein	conserved hypothetical protein	unknown
CP000448.74	1	2	46.812913242791296	45.03387912321216	Syntrophomonas wolfei subsp. wolfei str. Goettingen G311,definition=conserved hypothetical protein	conserved hypothetical protein	unknown
CP000448.92	3	1	54.656974391605274	48.95218447560774	Syntrophomonas wolfei subsp. wolfei str. Goettingen G311,definition=conserved hypothetical protein	conserved hypothetical protein	unknown
CP000469	4	0	50.79231543239979	53.59946092316119	Shewanella sp. ANA.3,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000472	1	0	49.3618301192397	50.1453003792102	Shewanella piezotolerans WP3,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
CP000473	4	0	53.916090762047816	54.241922764498895	Candidatus Solibacter usitatus Ellin6076,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000492	3	0	50.94908406376857	51.524217487153635	Chlorobium phaeobacteroides DSM 266,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000514	5	1	52.997648002576966	48.94853477655505	Marinobacter aquaeolei VT8,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000516	6	0	55.73772506611249	54.20526742736649	Marinobacter aquaeolei VT8,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000529	5	2	55.40984115222881	52.98126543685527	Polaromonas naphthalenivorans CJ2,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000556	2	2	58.187494024167336	53.293337205400974	Methylibium petroleiphilum PM1,definition=4.hydroxybutyrate CoA transferase (cat2.1)	4.hydroxybutyrate CoA transferase (cat2.1)	unknown
CP000606	2	0	54.65697439160533	50.1453003792102	Shewanella loihica PV.4,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000607	2	1	48.2455905056234	44.023817224047264	Chlorobium phaeovibrioides DSM 265,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000612	6	3	50.46869693432279	45.226551419240934	Desulfotomaculum reducens MI.1,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000612.21	0	1	49.87693154728652	45.462494771449826	Desulfotomaculum reducens MI.1,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000612.39	3	1	50.06461180096517	45.95877591595365	Desulfotomaculum reducens MI.1,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000612.42	1	1	57.07237986992959	48.68549493225481	Desulfotomaculum reducens MI.1,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000612.64	2	1	49.231989734634794	48.668017144218766	Desulfotomaculum reducens MI.1,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000673	1	2	41.64377745154934	42.32676843037399	Clostridium kluyveri DSM 555,definition=Cat3	Cat3	unknown
CP000673.11	2	2	41.69910600695363	46.518028753415194	Clostridium kluyveri DSM 555,definition=Cat2	Cat2	unknown
CP000681	2	0	49.18214841194242	51.524217487153635	Shewanella putrefaciens CN.32,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000686	3	1	56.13198227941558	54.38410390403561	Roseiflexus sp. RS.1,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000753	4	0	49.17835173919548	51.524217487153635	Shewanella baltica OS185,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000769	3	0	58.187494024167336	53.59946092316119	Anaeromyxobacter sp. Fw109.5,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000804	2	1	54.86977443207513	53.08083091262506	Roseiflexus castenholzii DSM 13941,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000812	4	3	45.1920345023737	51.69733874459246	Thermotoga lettingae TMO,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000821	3	0	52.985961409190566	46.892235118216206	Shewanella sediminis HAW.EB3,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000854	6	0	57.52456947099881	51.01711679016489	Mycobacterium marinum M,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000875	4	0	51.18296932315269	52.141437835244915	Herpetosiphon aurantiacus DSM 785,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP000896	2	4	42.589113194645336	46.27615306560074	Acholeplasma laidlawii PG.8A,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP000930	2	1	59.23775529788054	54.867549075849695	Heliobacterium modesticaldum Ice1,definition=4.hydroxybutyrate coenzyme a transferase, putative	4.hydroxybutyrate coenzyme a transferase, putative	unknown
CP000931	3	1	47.18980611337332	49.42464257637596	Shewanella halifaxensis HAW.EB4,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001034	3	4	41.838305955402404	50.133106487588236	Natranaerobius thermophilus JW.NM.WN.LF,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001056	3	4	43.97365133793846	46.910318574665155	Clostridium botulinum B str. Eklund 17B (NRP),definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP001087	2	1	53.779839943411844	45.462494771449826	Desulfobacterium autotrophicum HRM2,definition=Cat1	Cat1	unknown
CP001097	3	0	58.187494024167336	48.315981391332855	Chlorobium limicola DSM 245,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001098	3	1	43.97365133793846	51.492581534511714	Halothermothrix orenii H 168,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001099	4	0	56.27483280745406	50.1453003792102	Chlorobaculum parvum NCIB 8327,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001100	4	0	54.0988926660749	43.31411866678354	Chloroherpeton thalassium ATCC 35110,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001101	3	0	50.537527012745784	53.59946092316119	Chlorobium phaeobacteroides BS1,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001107	2	1	52.332820689166624	49.440588091188715	Eubacterium rectale ATCC 33656,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP001108	4	0	51.22221534573089	44.77117009364332	Prosthecochloris aestuarii DSM 271,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001110	4	1	46.9103185746651	46.156545394846944	Pelodictyon phaeoclathratiforme BU.1,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001124	3	0	56.13198227941558	48.315981391332855	Geobacter bemidjiensis Bem,definition=butyryl:4.hydroxybutyrate coenzyme A transferase	butyryl:4.hydroxybutyrate coenzyme A transferase	unknown
CP001124.56	5	2	60.10379510406051	56.45832334381106	Geobacter bemidjiensis Bem,definition=succinyl:benzoate coenzyme A transferase	succinyl:benzoate coenzyme A transferase	unknown
CP001124.97	6	1	52.315482003634884	57.585723079829165	Geobacter bemidjiensis Bem,definition=succinyl:benzoate coenzyme A transferase	succinyl:benzoate coenzyme A transferase	unknown
CP001131	5	0	57.11174699563719	53.59946092316119	Anaeromyxobacter sp. K,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001145	2	1	41.83830595540246	48.754490674377735	Coprothermobacter proteolyticus DSM 5265,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP001252	4	0	49.17835173919548	51.524217487153635	Shewanella baltica OS223,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001322	4	0	59.1662542891857	54.241922764498895	Desulfatibacillum alkenivorans AK.01,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001322.100	4	1	54.995773386537735	59.617872799544216	Desulfatibacillum alkenivorans AK.01,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001336.71	1	0	49.09638758902145	45.2878743906669	Desulfitobacterium hafniense DCB.2,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001359	5	0	57.11174699563719	53.59946092316119	Anaeromyxobacter dehalogenans 2CP.1,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001390	6	2	52.79673708581595	55.47051435624354	Geobacter daltonii FRC.32,definition=succinyl:benzoate coenzyme A transferase	succinyl:benzoate coenzyme A transferase	unknown
CP001390.88	5	2	56.09909502566296	59.617872799544216	Geobacter daltonii FRC.32,definition=succinyl:benzoate coenzyme A transferase	succinyl:benzoate coenzyme A transferase	unknown
CP001585	6	0	60.10534307070117	52.84558276674488	Yersinia pestis D106004,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP001632	4	1	41.236614712696564	43.368147343310625	Capnocytophaga ochracea DSM 7271,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001661	5	1	60.10379510406051	59.617872799544216	Geobacter sp. M21,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001661.96	3	0	56.13198227941558	53.59946092316119	Geobacter sp. M21,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001673	2	0	45.1920345023737	46.87179262335593	Flavobacteriaceae bacterium 3519.10,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP001699	5	0	39.444616331329144	48.94853477655505	Chitinophaga pinensis DSM 2588,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001708	3	3	49.57380600883437	49.44058809118866	Anaerococcus prevotii DSM 20548,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001715	5	1	50.53752701274584	54.42150239444061	Candidatus Accumulibacter phosphatis clade IIA str. UW.1,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001720	2	1	48.28063302830867	47.54089304316295	Desulfotomaculum acetoxidans DSM 771,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001769	2	0	52.332820689166624	50.39602252829144	Spirosoma linguale DSM 74,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001823	5	0	55.07439050074595	53.59946092316119	Sphaerobacter thermophilus DSM 20745,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001859	5	0	53.02699653057772	56.751557499375735	Acidaminococcus fermentans DSM 20731,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001878	3	2	47.50157716749953	46.68916121512302	Bacillus pseudofirmus OF4,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP001959	0	1	48.01815799551821	45.49278619137533	Brachyspira murdochii DSM 12563,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP001962	4	0	54.86977443207513	56.751557499375735	Thermus scotoductus SA.01,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP002025	0	1	45.1920345023737	45.49278619137533	Brachyspira pilosicoli 95.1000,definition=butyryl.CoA transferase	butyryl.CoA transferase	unknown
CP002042	3	1	53.05267552657932	54.867549075849695	Meiothermus silvanus DSM 9946,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002048	4	1	54.0126118791556	47.948420696307096	Syntrophothermus lipocalidus DSM 12680,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002048.14	1	1	56.13198227941558	56.88827587688104	Syntrophothermus lipocalidus DSM 12680,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002048.40	2	2	52.33282068916657	47.959885082286974	Syntrophothermus lipocalidus DSM 12680,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002085	4	2	56.97796838425461	54.241922764498895	Desulfarculus baarsii DSM 2075,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002085.101	5	1	62.801154620811644	54.867549075849695	Desulfarculus baarsii DSM 2075,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002085.94	2	2	59.23775529788054	51.029287277569495	Desulfarculus baarsii DSM 2075,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002113	2	0	42.39326550512038	52.21467335770643	Capnocytophaga canimorsus Cc5,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP002157	2	1	45.35208775852561	44.69128987642466	Maribacter sp. HTCC2170,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP002157.84	4	0	39.71242245266558	45.4317337140277	Maribacter sp. HTCC2170,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP002273	3	1	50.94908406376862	53.75659869768259	Eubacterium limosum KIST612,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
CP002273.36	3	3	53.72743930289039	53.886960953500136	Eubacterium limosum KIST612,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP002292	6	1	57.58675214352019	57.585723079829165	Rhodomicrobium vannielii ATCC 17100,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002349	1	0	50.72396697798314	43.31411866678354	Marivirga tractuosa DSM 4126,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002351	4	3	45.00029347701462	43.45340383230911	Thermotoga thermarum DSM 5069,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002390	2	2	50.957040094118724	43.288719431159905	Filifactor alocis ATCC 35896,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP002417	5	1	55.40984115222881	56.45832334381112	Variovorax paradoxus EPS,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002431	4	0	58.42471639728814	56.751557499375735	Desulfovibrio aespoeensis Aspo.2,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002457	2	0	49.18214841194242	51.524217487153635	Shewanella putrefaciens 200,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002487	6	1	54.97331087318605	45.8241404412168	Salmonella enterica subsp. enterica serovar Typhimurium str. ST4.74,definition=putative acetyl.CoA hydrolase	putative acetyl.CoA hydrolase	unknown
CP002544	4	3	51.22221534573089	44.3325004555561	Odoribacter splanchnicus DSM 220712,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002563	5	4	48.66315429633022	46.56122937248034	Carnobacterium sp. 17.4,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP002689	3	0	49.17835173919548	49.64328904321758	Porphyromonas asaccharolytica DSM 20707,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002689.50	4	1	52.15621154167678	51.01711679016495	Porphyromonas asaccharolytica DSM 20707,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002691	4	0	51.42856871046001	46.892235118216206	Haliscomenobacter hydrossis DSM 1100,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002767	4	0	49.17835173919548	51.524217487153635	Shewanella baltica BA175,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002770	3	1	49.09033985769628	50.064611800965224	Desulfotomaculum kuznetsovii DSM 6115,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002777	4	0	56.97796838425461	55.47051435624354	Thermus thermophilus SG0.5JP17.16,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002780	6	2	44.20701106453231	46.811983277870524	Desulfotomaculum ruminis DSM 2154,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002780.82	5	1	52.562214752426655	48.94853477655505	Desulfotomaculum ruminis DSM 2154,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002811	4	0	49.17835173919548	51.524217487153635	Shewanella baltica OS117,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002859	5	0	52.36664311961408	50.06946082464401	Runella slithyformis DSM 19594,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002873	0	1	45.1920345023737	45.49278619137533	Brachyspira pilosicoli P43.6.78,definition=butyryl.CoA transferase	butyryl.CoA transferase	unknown
CP002874	0	1	43.76053259229087	45.49278619137533	Brachyspira intermedia PWS.A,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002961	2	0	39.78736445986101	43.314118666783486	Emticicia oligotrophica DSM 17448,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP002999	4	0	43.28258681888565	43.314118666783486	Muricauda ruestringensis DSM 13258,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP003046	2	1	59.79240265386687	52.60966308056254	Rhodospirillum rubrum F11,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP003108	7	0	44.77953929020799	54.69679185293302	Desulfosporosinus orientis DSM 765,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003108.0	4	4	49.360772469180745	40.94811939818828	Desulfosporosinus orientis DSM 765,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003108.17	3	0	53.732766668247564	48.580225076224735	Desulfosporosinus orientis DSM 765,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003108.18	2	1	47.82766242511366	45.49278619137533	Desulfosporosinus orientis DSM 765,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003108.44	1	1	52.57774509768825	45.1591274667515	Desulfosporosinus orientis DSM 765,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003108.55	1	1	51.67747818060178	47.83366039269464	Desulfosporosinus orientis DSM 765,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003108.70	2	1	53.321260668897025	46.60515651585405	Desulfosporosinus orientis DSM 765,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003108.80	1	1	50.059835837160904	42.56205384698069	Desulfosporosinus orientis DSM 765,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003108.85	3	5	49.543629895664196	44.51658315868616	Desulfosporosinus orientis DSM 765,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003108.95	2	1	50.10392587126671	51.13640244254378	Desulfosporosinus orientis DSM 765,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003108.98	3	2	48.386740247977	46.811983277870524	Desulfosporosinus orientis DSM 765,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003126	4	0	54.86977443207513	56.751557499375735	Thermus sp. CCB.US3.UF1,definition=Acetyl.CoA hydrolase.transferase	Acetyl.CoA hydrolase.transferase	unknown
CP003147	3	0	59.1662542891857	50.7781951311423	Pseudovibrio sp. FO.BEG1,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP003153	5	2	55.40984115222881	59.617872799544216	Dechlorosoma suillum PS,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003156	2	0	45.1920345023737	43.314118666783486	Owenweeksia hongkongensis DSM 17368,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003178	1	0	46.64775899957044	46.87179262335593	Niastella koreensis GR20.10,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP003179	6	0	45.574209226860944	48.31598139133291	Sulfobacillus acidophilus DSM 10332,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP003222	4	0	45.87961172553486	45.4317337140277	Flavobacterium columnare ATCC 49512,definition=4.hydroxybutyrate coenzyme A transferase	4.hydroxybutyrate coenzyme A transferase	unknown
CP003230	3	2	50.55433090975458	51.92100507619466	Cycloclasticus sp. P1,definition=4.hydroxybutyrate CoA transferase	4.hydroxybutyrate CoA transferase	unknown
CP003249	4	0	56.97796838425461	55.47051435624354	Thermus oshimai JL.2,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003252	4	0	56.97796838425461	56.751557499375735	Thermus thermophilus JL.18,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003260	3	2	52.785239309397696	48.06121210778366	Fervidobacterium pennivorans DSM 9078,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003261	2	2	42.39326550512038	44.69128987642466	Clostridium pasteurianum BC1,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003280	3	0	47.2858890159776	48.31598139133291	Aequorivita sublithincola DSM 14238,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003346	2	0	50.557292707443935	53.59946092316119	Echinicola vietnamensis DSM 17526,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003348	7	0	54.30495064659726	46.87179262335593	Desulfitobacterium dehalogenans ATCC 51507,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003348.29	1	0	45.92206677684641	51.01711679016489	Desulfitobacterium dehalogenans ATCC 51507,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003348.99	2	0	49.44051338619943	45.2878743906669	Desulfitobacterium dehalogenans ATCC 51507,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003360	2	0	49.180264467548625	53.10550860128188	Desulfomonile tiedjei DSM 6799,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003418	3	1	44.55398480433837	43.3612627636096	Ignavibacterium album JCM 16511,definition=Acetyl.CoA hydrolase	Acetyl.CoA hydrolase	unknown
CP003490	0	1	49.39344133331133	45.49278619137533	Brachyspira pilosicoli B2904,definition=butyryl.CoA transferase	butyryl.CoA transferase	unknown
CP003510	5	1	49.31406447180103	47.27199484466877	Mycoplasma gallisepticum WI01.2001.043.13.2P,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003513	5	1	49.31406447180103	47.27199484466877	Mycoplasma gallisepticum NC08.2008.031.4.3P,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003532	3	4	47.70504902754209	44.799505658128396	Mesotoga prima MesG1.Ag.4.2,definition=acetyl.CoA hydrolase	acetyl.CoA hydrolase	unknown
CP003557	6	1	48.69670842939439	51.26190216299693	Melioribacter roseus P3M.2,definition=acetyl.CoA hydrolase.transferase	acetyl.CoA hydrolase.transferase	unknown
CP003700	2	2	43.82294300452941	42.61524588430865	Fusobacterium nucleatum subsp. vincentii 3.1.36A2,definition=hypothetical protein	hypothetical protein	unknown
CP003700.27	2	1	43.13571606658445	45.462494771449826	Fusobacterium nucleatum subsp. vincentii 3.1.36A2,definition=hypothetical protein	hypothetical protein	unknown
CP003723	3	1	44.55398480433837	43.3612627636096	Fusobacterium nucleatum subsp. animalis 4.8,definition=hypothetical protein	hypothetical protein	unknown
CP003879	3	1	47.0209872807186	42.56205384698069	Psychroflexus torquis ATCC 700755,definition=butyryl.CoA:acetate CoA.transferase	butyryl.CoA:acetate CoA.transferase	unknown
CP004002	4	1	58.85486148696572	56.88827587688104	Burkholderia pseudomallei NCTC 13178,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP004043	4	1	58.85486148696572	56.88827587688104	Burkholderia pseudomallei MSHR146,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
CP004378	4	1	58.85486148696572	56.88827587688104	Burkholderia pseudomallei NAU35A.3,definition=4.hydroxybutyrate CoA.transferase	4.hydroxybutyrate CoA.transferase	unknown
